"","V1","V2","V3","V4"
"1330",117114.769661593,96112.285270751,103748.667431767,120027.139472744
"1331",107393.225123495,102805.678298917,104603.068045763,104475.348989846
"1332",97115.5823343079,103582.265103429,101880.480824974,119343.54788238
"1333",96283.5059728111,113613.718201128,109068.938252906,91338.5662007046
"1334",103692.359856457,106374.90591759,130826.632458816,84320.6548817444
"1335",99045.0042261809,104128.528101342,92579.8292848802,102736.624872006
"1336",101727.75294143,85332.8079018731,106957.068726277,117050.137873126
"1337",112009.446981999,89515.2434098011,109690.455079456,105277.467568436
"1338",96163.1959494709,116538.639154813,104808.062851398,123904.669082941
"1339",98295.5346639069,90122.5418289615,92471.123740172,100835.812947208
"1340",93763.5888534849,108344.37800559,88076.78946064,95331.7367950002
"1341",104822.146163913,108036.989212187,104277.212204444,105640.959846199
"1342",109463.763958417,88469.48876423,114527.17220466,101581.889262715
"1343",102643.450238594,111444.266406776,90124.7477865146,90328.1109806551
"1344",117035.361797806,107122.468215889,107427.357546791,103610.739832761
"1345",111967.069462432,107346.426544049,99626.9201008642,104546.575439038
"1346",105125.757116161,84415.0182798249,109561.878761871,101058.163277638
"1347",100752.891377215,108625.399563336,80523.5306165798,99709.646454631
"1348",94913.3657258509,113244.771150934,109867.47322164,101689.69999852
"1349",120925.115013843,101325.480833867,123031.148501981,133573.814849143
"1350",96922.1550569913,110288.245351246,97546.1535651722,107593.192119123
"1351",101014.742614454,96893.1886097984,115022.163661414,97130.8216035626
"1352",116256.366847537,100469.116002319,95038.1589102615,91561.678542252
"1353",97310.5620283321,91251.6673509843,93965.8738168946,95763.6974152493
"1354",90956.5098735392,116410.048946627,127876.18043328,107647.695377694
"1355",111038.896069908,96323.0688367836,88674.8805583792,131089.064077255
"1356",140864.276464777,115803.515572828,111549.704810465,102998.44766618
"1357",129159.464785076,121244.244766766,99772.2167099245,98875.7218914758
"1358",117607.835682792,94176.441540185,93300.070206772,120636.111872264
"1359",112865.041979791,109595.0017395,107301.652268839,114006.245017978
"1360",103211.384691081,110907.161094898,97093.988541593,112791.48796524
"1361",99284.7961526562,93546.2583571148,91791.3335303377,96536.7434494646
"1362",101163.138452728,107690.788665032,101146.435034687,107653.787715643
"1363",107993.49090851,129295.606824327,111293.267434879,89598.3889578031
"1364",114220.473211989,108762.898955372,94883.5399615297,110105.783196795
"1365",108464.22733254,97165.8145113857,96082.4697203889,104342.680741294
"1366",126932.347203421,86798.2956315933,118816.420869716,85438.9069346355
"1367",95031.8830162769,96779.1750278179,87373.5495962753,92932.0322973959
"1368",110004.020941932,92926.9663488551,85709.0771939075,111993.774186938
"1369",76518.4513840265,90311.5948363982,89340.5966740613,88828.9465767876
"1370",108011.17435378,99897.9925536087,93310.4633055569,107792.407213019
"1371",100064.525016406,100270.962529185,118358.475736764,112496.103223262
"1372",129252.805509754,109934.870084376,114596.889329593,120671.679974974
"1373",96437.5012301831,105392.363389085,97251.0188308831,109081.690080105
"1374",97578.6269895188,103474.579443317,110530.314036814,113862.869537117
"1375",93489.3703610036,100696.937740445,78117.5812618291,101447.299777568
"1376",82901.1128275553,99060.5402080616,95991.1103737493,114145.476173114
"1377",103151.165805786,98967.0154309615,95335.0686352171,89146.8521788903
"1378",100287.713044761,91796.1610612091,86862.4650135143,108723.28552378
"1379",113326.424934116,94580.1314479216,106907.316306885,101639.595295515
"1380",98678.2168609654,91739.2038287289,101738.229786826,92771.3512150018
"1381",99578.9543992882,111425.121023707,81825.7781460235,100899.262758815
"1382",87568.863514541,86488.3818417621,71534.1697993529,92676.6859982539
"1383",111980.845694575,114176.361862504,100116.644615531,99856.7887384021
"1384",116420.226907375,91026.5332380258,89063.3981368393,112876.321568008
"1385",104087.302863146,91109.4583915747,85923.4533619071,111513.072461301
"1386",122316.232365667,104460.756021715,104336.06386319,124309.82270842
"1387",108379.402325137,83936.7676700201,104098.253652816,101190.357637276
"1388",102610.247694436,110622.162153305,81100.4141942085,85946.8380087909
"1389",107994.555873155,100958.663552806,100997.864729832,108988.812683152
"1390",102288.935462598,100477.349616784,124340.875193251,98224.5036862914
"1391",109394.825223244,93891.3622103845,88763.524581388,116157.943641754
"1392",103454.4910639,96718.5077576436,109031.840486413,100673.152231779
"1393",115634.351290879,122591.730765193,96227.3516111427,111460.931472816
"1394",110684.88369616,109522.652246526,110140.924685183,105980.40730181
"1395",95825.0106814152,103808.383873935,108345.432173348,98577.6884393163
"1396",83585.1531125493,94076.9229538736,108878.480901863,77162.1597326472
"1397",103233.823161208,83698.348246528,134795.203480566,93031.7972421313
"1398",97873.7909325751,96638.1230605053,97307.1636902883,102796.606764517
"1399",115769.972628809,111381.463666519,106181.38419968,79250.3762410789
"1400",83935.9727545921,110631.073277194,91519.4293267375,92526.8851624644
"1401",142835.971604626,97271.5764750581,88115.1943760189,103337.470843098
"1402",96299.0451320675,102469.107163487,86452.8512106629,86692.9944436497
"1403",73751.7898384796,102529.649700788,100655.658931909,92715.9381775504
"1404",91559.2685650479,129953.439144187,120534.029475517,85540.9020149816
"1405",97970.3471421998,94107.338493905,99898.0006835527,106882.307056595
"1406",107560.124622138,116628.88432549,87853.2578611483,102267.172638656
"1407",131153.168904465,113320.824471081,109776.459082956,86904.7048232592
"1408",103936.674940093,95229.1112712149,95369.8974076799,97353.24989112
"1409",109528.355964158,77452.3490394188,105567.571460268,99078.563834575
"1410",110676.328112289,93164.6664417517,83516.5915643867,112058.458456776
"1411",116915.142750565,127926.725255105,115152.658371711,102661.504634168
"1412",119450.283519098,85289.2644179584,122278.609834749,103742.166746273
"1413",111038.429989106,80709.708261556,103557.333269577,109028.021302541
"1414",105887.437476227,86023.0883779232,99727.906259798,117034.350792834
"1415",101254.155053804,79185.454342051,108345.600223397,97637.7316934841
"1416",105294.81926247,101861.012104599,105734.160103084,89656.5098371369
"1417",112634.334746543,100938.23709962,91067.439524053,101402.677264087
"1418",119455.276779009,116870.166945338,105561.964404627,124191.520143066
"1419",88728.828709117,92929.5554519481,115293.52260098,101716.217138963
"1420",96463.8837685496,102772.217476124,98708.6239331579,134160.454321247
"1421",118712.049859267,108478.922659053,100188.927277392,88755.7774799679
"1422",99454.5727485716,125953.643637819,110545.261799105,89702.3384836077
"1423",103294.657626302,102273.957889823,104877.414507143,114766.821012393
"1424",121946.969533695,109606.554275515,94659.2329358701,94806.5013795097
"1425",88204.5406034097,100185.666682,110738.894513796,118131.148055675
"1426",135179.597140379,89342.083297302,121070.489528497,110977.242430501
"1427",82328.4698586919,94411.23270229,84177.7184636569,107011.018590449
"1428",102926.543655102,100065.33397673,112732.276668115,85440.0861069263
"1429",96989.8898193453,100865.184480029,125742.427275641,84471.5149736918
"1430",104338.031503247,115786.972327103,99401.0995278758,99666.5199363696
"1431",102904.182871775,90259.1206759309,102272.293758683,118292.301237484
"1432",104099.06696184,95350.7584661444,101911.434437517,109375.315028337
"1433",96270.0185906321,90392.5782893955,110678.6180623,103485.749649933
"1434",91410.405629881,98793.7982128572,110043.312404375,84298.7051408914
"1435",93326.4611799684,79864.7609957426,116255.603381053,100171.405230846
"1436",118919.47289888,104840.068682367,127105.086923368,104833.174069321
"1437",112445.444158288,107391.521673207,123421.49388374,103006.150833671
"1438",100762.372736888,108630.536302165,101277.87627357,124456.119053957
"1439",96730.8726469043,97236.0066506395,99984.8618830055,103337.478624732
"1440",88965.2272565169,124624.259216335,102753.842634871,103197.386027824
"1441",95412.4365647349,105404.211141185,98454.803730892,117143.027294822
"1442",110361.88655588,105100.349518681,99653.5524073445,103648.170939841
"1443",126488.099012872,103926.838073038,106317.252175867,120225.597565745
"1444",94722.8935490552,90745.8484655091,105880.936962141,92996.5333842855
"1445",111022.11860123,102981.410408659,117567.494604863,134745.322174772
"1446",121287.421062885,102556.184013779,91471.2775178885,105383.003082093
"1447",108593.847446032,101637.555447448,102037.151241027,89059.0547769791
"1448",89011.552333793,95552.6402547698,80041.1118856807,108508.880516554
"1449",94099.2306631997,113555.460374622,115096.626532169,86692.3787223509
"1450",99879.2214806462,100209.017855784,101869.790336563,109178.366729563
"1451",112323.52238049,100689.567290357,83740.3337496951,128070.735070946
"1452",106458.685556986,123333.825581627,102809.487313425,111769.734706565
"1453",100282.766567214,123886.395390123,120487.737261657,112662.647537944
"1454",103221.995800108,85930.5052634137,78349.5154026675,99423.5010933671
"1455",95058.5753410957,105120.942550518,99959.068152446,122647.950359565
"1456",111953.601620837,91949.3273889811,95305.0954990057,107654.163582724
"1457",104263.926553282,105038.038341655,98282.2009350369,106950.810852845
"1458",100341.461901763,78345.3719509768,88725.5743270119,104226.647514015
"1459",115948.978740408,100166.967908145,109090.674387239,124409.786588974
"1460",116622.249773194,90417.7320497279,104142.802170853,110222.539198123
"1461",97112.8470105467,91804.9572543176,98956.1960984022,114812.907127891
"1462",110047.695304512,100793.141656446,119197.191619559,87518.2149036541
"1463",120600.40381376,94063.1869850235,89714.2198113362,107201.666696109
"1464",104538.821715245,110373.107706239,113682.629218399,109281.595832989
"1465",106236.858966594,99563.6776049555,100722.938398932,84238.6222403846
"1466",121671.891256336,92828.5303011343,84574.3425808633,106367.596510803
"1467",102085.980549521,108920.348528201,89345.5233317055,109152.033408124
"1468",102230.476309815,78178.9249468042,106031.667120407,99366.0545369884
"1469",108024.372555835,97716.8557175194,97799.8463128015,101979.618235216
"1470",101449.145510164,117366.688816126,100654.396344797,110233.040401657
"1471",103524.205620547,105990.722933671,100878.812919622,97508.1552599009
"1472",99729.3242677479,97802.3169151251,100564.22668074,104505.633120575
"1473",100008.931291243,84844.5759600514,103797.328404231,90719.264242474
"1474",103359.995390747,109596.6980901,116488.403928421,105095.625405744
"1475",100409.279779855,81435.9945268426,104768.011203471,79843.5227369297
"1476",103739.83443168,90117.1231517577,97466.5932940154,101540.995759384
"1477",92836.3458379494,105656.305990414,99336.5044962073,93965.1421618571
"1478",87551.8981637785,89490.0719000747,103515.701667369,107336.696287657
"1479",119066.202826969,93181.158782753,95407.0722776959,88218.5723982851
"1480",118963.596803806,92729.421481078,99823.4519297705,85272.7901288368
"1481",120632.605684778,92771.5403708518,104309.845548901,95487.8806066358
"1482",111702.678458474,114913.340839724,131667.257879064,97564.7158789228
"1483",115625.019150152,84932.6329392664,103043.591143947,91303.6080392603
"1484",97283.8127155957,104742.915769639,107339.432005432,91134.176059082
"1485",114249.445336285,100059.18926744,94078.01342479,135917.828784803
"1486",121872.797073042,103177.944907675,81237.4140275004,110654.466401109
"1487",95787.2784361819,118842.92593696,90924.8488943942,104613.637333697
"1488",81740.7855124566,122036.371003572,97388.5564832418,91793.8189617801
"1489",95100.6563770795,119364.548693943,95908.7399589272,87391.5685744776
"1490",99844.5587473632,101378.707223821,95562.6585066254,124537.593007275
"1491",109809.232844022,124160.940332776,96890.0961097258,96772.5760005499
"1492",94851.927674122,97570.2504156892,122134.064208498,113000.303032944
"1493",103283.941594831,101177.280616926,102913.251369181,100952.786392975
"1494",114457.546489885,89720.6424599689,95939.559015718,110462.439295829
"1495",124813.378808078,103658.78526789,96976.1577460806,115168.732997515
"1496",104335.971363798,101866.709735935,94880.4924281417,109691.393332417
"1497",112281.048640133,110115.006924454,100502.676950634,98373.8126773949
"1498",89210.3920726372,97930.8939521085,110703.359853216,116300.330210366
"1499",113899.12725664,104005.909842253,126692.37721325,125846.074891435
"1500",134468.304311533,112514.401257497,111522.293456941,99996.2165844106
"1501",114542.989571803,78862.1570634604,87930.9384815111,106304.865628101
"1502",98720.3395070315,96571.6701431118,85657.2151083206,106921.366358114
"1503",102352.085511556,115883.192280245,82619.2912576601,114830.424040788
"1504",112207.344438909,110595.150512172,117467.911912444,112607.206876004
"1505",105569.001374077,92331.1127741722,100672.699033426,107436.243493111
"1506",113927.099579717,95957.702131995,103755.759213568,89382.1256582902
"1507",100873.285545416,99221.7777720254,101201.742324013,94752.9854414381
"1508",103240.415701181,114450.576487406,102457.456015913,112592.556473057
"1509",89656.8245996441,100731.267922921,87939.9822866334,94197.176403266
"1510",86428.4608926785,111283.857867772,98474.5187935955,98049.2085825188
"1511",101412.269565945,104429.011861064,81110.2545188804,94724.6123573763
"1512",112262.94466452,85178.0878825634,104038.513234956,100575.605955623
"1513",89130.1097289179,94920.7991638457,109110.111877888,108125.908535377
